study,symbol,date,strategy,maker_fee_rate,latency_ms,horizon_seconds,sample_count,mean_markout
crypto,BTCUSDT,2025-07-02,as_gamma_0.001,0.0,50,30,149,-0.04404793154362366
crypto,BTCUSDT,2025-07-02,as_gamma_0.001,0.0,50,60,149,-0.035532520805368194
crypto,BTCUSDT,2025-07-02,as_gamma_0.001,-5e-05,50,1,149,-0.032534377852350624
crypto,BTCUSDT,2025-07-02,as_gamma_0.001,-5e-05,50,5,149,-0.03267321476509925
crypto,BTCUSDT,2025-07-02,as_gamma_0.001,-5e-05,50,30,149,-0.04404793154362366
crypto,BTCUSDT,2025-07-02,as_gamma_0.001,-5e-05,50,60,149,-0.035532520805368194
crypto,BTCUSDT,2025-07-02,as_gamma_0.001,0.0002,200,1,135,-0.036679619259260325
crypto,BTCUSDT,2025-07-02,as_gamma_0.001,0.0002,200,5,135,-0.0371116481481467
crypto,BTCUSDT,2025-07-02,as_gamma_0.001,0.0002,200,30,135,-0.052554717037036215
crypto,BTCUSDT,2025-07-02,as_gamma_0.001,0.0002,200,60,135,-0.04411091777777589
crypto,BTCUSDT,2025-07-02,as_gamma_0.001,0.0001,200,1,135,-0.036679619259260325
crypto,BTCUSDT,2025-07-02,as_gamma_0.001,0.0001,200,5,135,-0.0371116481481467
crypto,BTCUSDT,2025-07-02,as_gamma_0.001,0.0001,200,30,135,-0.052554717037036215
crypto,BTCUSDT,2025-07-02,as_gamma_0.001,0.0001,200,60,135,-0.04411091777777589
crypto,BTCUSDT,2025-07-02,as_gamma_0.001,0.0,200,1,135,-0.036679619259260325
crypto,BTCUSDT,2025-07-02,as_gamma_0.001,0.0,200,5,135,-0.0371116481481467
crypto,BTCUSDT,2025-07-02,as_gamma_0.001,0.0,200,30,135,-0.052554717037036215
crypto,BTCUSDT,2025-07-02,as_gamma_0.001,0.0,200,60,135,-0.04411091777777589
crypto,BTCUSDT,2025-07-02,as_gamma_0.001,-5e-05,200,1,135,-0.036679619259260325
crypto,BTCUSDT,2025-07-02,as_gamma_0.001,-5e-05,200,5,135,-0.0371116481481467
crypto,BTCUSDT,2025-07-02,as_gamma_0.001,-5e-05,200,30,135,-0.052554717037036215
crypto,BTCUSDT,2025-07-02,as_gamma_0.001,-5e-05,200,60,135,-0.04411091777777589
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0002,10,1,30522,-0.02965391498427286
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0002,10,5,30522,-0.03411695947677009
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0002,10,30,30522,-0.036421177883166
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0002,10,60,30522,-0.03439591734650403
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0001,10,1,30522,-0.02965391498427286
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0001,10,5,30522,-0.03411695947677009
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0001,10,30,30522,-0.036421177883166
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0001,10,60,30522,-0.03439591734650403
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0,10,1,30522,-0.02965391498427286
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0,10,5,30522,-0.03411695947677009
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0,10,30,30522,-0.036421177883166
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0,10,60,30522,-0.03439591734650403
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,-5e-05,10,1,30522,-0.02965391498427286
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,-5e-05,10,5,30522,-0.03411695947677009
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,-5e-05,10,30,30522,-0.036421177883166
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,-5e-05,10,60,30522,-0.03439591734650403
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0002,50,1,29735,-0.02920258565831441
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0002,50,5,29735,-0.033825534876407555
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0002,50,30,29735,-0.03640253726248512
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0002,50,60,29735,-0.034518205676811804
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0001,50,1,29735,-0.02920258565831441
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0001,50,5,29735,-0.033825534876407555
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0001,50,30,29735,-0.03640253726248512
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0001,50,60,29735,-0.034518205676811804
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0,50,1,29735,-0.02920258565831441
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0,50,5,29735,-0.033825534876407555
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0,50,30,29735,-0.03640253726248512
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0,50,60,29735,-0.034518205676811804
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,-5e-05,50,1,29735,-0.02920258565831441
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,-5e-05,50,5,29735,-0.033825534876407555
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,-5e-05,50,30,29735,-0.03640253726248512
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,-5e-05,50,60,29735,-0.034518205676811804
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0002,200,1,28825,-0.027426434298351506
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0002,200,5,28825,-0.03237813249436189
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0002,200,30,28825,-0.03518362450997391
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0002,200,60,28825,-0.03341771720208157
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0001,200,1,28825,-0.027426434298351506
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0001,200,5,28825,-0.03237813249436189
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0001,200,30,28825,-0.03518362450997391
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0001,200,60,28825,-0.03341771720208157
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0,200,1,28825,-0.027426434298351506
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0,200,5,28825,-0.03237813249436189
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0,200,30,28825,-0.03518362450997391
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,0.0,200,60,28825,-0.03341771720208157
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,-5e-05,200,1,28825,-0.027426434298351506
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,-5e-05,200,5,28825,-0.03237813249436189
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,-5e-05,200,30,28825,-0.03518362450997391
crypto,BTCUSDT,2025-07-02,glft_gamma_0.0001,-5e-05,200,60,28825,-0.03341771720208157
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0002,10,1,30102,-0.029979870315925156
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0002,10,5,30102,-0.03441940609593975
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0002,10,30,30102,-0.036558267990498786
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0002,10,60,30102,-0.03447808970998598
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0001,10,1,30102,-0.029979870315925156
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0001,10,5,30102,-0.03441940609593975
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0001,10,30,30102,-0.036558267990498786
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0001,10,60,30102,-0.03447808970998598
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0,10,1,30102,-0.029979870315925156
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0,10,5,30102,-0.03441940609593975
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0,10,30,30102,-0.036558267990498786
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0,10,60,30102,-0.03447808970998598
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,-5e-05,10,1,30102,-0.029979870315925156
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,-5e-05,10,5,30102,-0.03441940609593975
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,-5e-05,10,30,30102,-0.036558267990498786
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,-5e-05,10,60,30102,-0.03447808970998598
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0002,50,1,29570,-0.029652673677713244
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0002,50,5,29570,-0.034234959692254936
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0002,50,30,29570,-0.036726554435238284
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0002,50,60,29570,-0.034817311929320235
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0001,50,1,29570,-0.029652673677713244
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0001,50,5,29570,-0.034234959692254936
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0001,50,30,29570,-0.036726554435238284
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0001,50,60,29570,-0.034817311929320235
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0,50,1,29570,-0.029652673677713244
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0,50,5,29570,-0.034234959692254936
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0,50,30,29570,-0.036726554435238284
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0,50,60,29570,-0.034817311929320235
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,-5e-05,50,1,29570,-0.029652673677713244
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,-5e-05,50,5,29570,-0.034234959692254936
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,-5e-05,50,30,29570,-0.036726554435238284
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,-5e-05,50,60,29570,-0.034817311929320235
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0002,200,1,28969,-0.027757072850287594
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0002,200,5,28969,-0.03273552877040905
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0002,200,30,28969,-0.03524764434050183
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0002,200,60,28969,-0.03303222542027691
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0001,200,1,28969,-0.027757072850287594
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0001,200,5,28969,-0.03273552877040905
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0001,200,30,28969,-0.03524764434050183
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0001,200,60,28969,-0.03303222542027691
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0,200,1,28969,-0.027757072850287594
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0,200,5,28969,-0.03273552877040905
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0,200,30,28969,-0.03524764434050183
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,0.0,200,60,28969,-0.03303222542027691
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,1,28969,-0.027757072850287594
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,5,28969,-0.03273552877040905
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,30,28969,-0.03524764434050183
crypto,BTCUSDT,2025-07-02,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,60,28969,-0.03303222542027691
crypto,BTCUSDT,2025-07-03,symmetric,0.0002,10,1,36651,-0.02963249251179999
crypto,BTCUSDT,2025-07-03,symmetric,0.0002,10,5,36651,-0.0365050638263618
crypto,BTCUSDT,2025-07-03,symmetric,0.0002,10,30,36651,-0.04046098358298603
crypto,BTCUSDT,2025-07-03,symmetric,0.0002,10,60,36651,-0.041394362069248576
crypto,BTCUSDT,2025-07-03,symmetric,0.0001,10,1,36651,-0.02963249251179999
crypto,BTCUSDT,2025-07-03,symmetric,0.0001,10,5,36651,-0.0365050638263618
crypto,BTCUSDT,2025-07-03,symmetric,0.0001,10,30,36651,-0.04046098358298603
crypto,BTCUSDT,2025-07-03,symmetric,0.0001,10,60,36651,-0.041394362069248576
crypto,BTCUSDT,2025-07-03,symmetric,0.0,10,1,36651,-0.02963249251179999
crypto,BTCUSDT,2025-07-03,symmetric,0.0,10,5,36651,-0.0365050638263618
crypto,BTCUSDT,2025-07-03,symmetric,0.0,10,30,36651,-0.04046098358298603
crypto,BTCUSDT,2025-07-03,symmetric,0.0,10,60,36651,-0.041394362069248576
crypto,BTCUSDT,2025-07-03,symmetric,-5e-05,10,1,36651,-0.02963249251179999
crypto,BTCUSDT,2025-07-03,symmetric,-5e-05,10,5,36651,-0.0365050638263618
crypto,BTCUSDT,2025-07-03,symmetric,-5e-05,10,30,36651,-0.04046098358298603
crypto,BTCUSDT,2025-07-03,symmetric,-5e-05,10,60,36651,-0.041394362069248576
crypto,BTCUSDT,2025-07-03,symmetric,0.0002,50,1,36020,-0.029321918033036673
crypto,BTCUSDT,2025-07-03,symmetric,0.0002,50,5,36020,-0.03619544789144875
crypto,BTCUSDT,2025-07-03,symmetric,0.0002,50,30,36020,-0.04008783946141086
crypto,BTCUSDT,2025-07-03,symmetric,0.0002,50,60,36020,-0.04089829216268812
crypto,BTCUSDT,2025-07-03,symmetric,0.0001,50,1,36020,-0.029321918033036673
crypto,BTCUSDT,2025-07-03,symmetric,0.0001,50,5,36020,-0.03619544789144875
crypto,BTCUSDT,2025-07-03,symmetric,0.0001,50,30,36020,-0.04008783946141086
crypto,BTCUSDT,2025-07-03,symmetric,0.0001,50,60,36020,-0.04089829216268812
crypto,BTCUSDT,2025-07-03,symmetric,0.0,50,1,36020,-0.029321918033036673
crypto,BTCUSDT,2025-07-03,symmetric,0.0,50,5,36020,-0.03619544789144875
crypto,BTCUSDT,2025-07-03,symmetric,0.0,50,30,36020,-0.04008783946141086
crypto,BTCUSDT,2025-07-03,symmetric,0.0,50,60,36020,-0.04089829216268812
crypto,BTCUSDT,2025-07-03,symmetric,-5e-05,50,1,36020,-0.029321918033036673
crypto,BTCUSDT,2025-07-03,symmetric,-5e-05,50,5,36020,-0.03619544789144875
crypto,BTCUSDT,2025-07-03,symmetric,-5e-05,50,30,36020,-0.04008783946141086
crypto,BTCUSDT,2025-07-03,symmetric,-5e-05,50,60,36020,-0.04089829216268812
crypto,BTCUSDT,2025-07-03,symmetric,0.0002,200,1,34938,-0.02751379839859128
crypto,BTCUSDT,2025-07-03,symmetric,0.0002,200,5,34938,-0.033982238054553325
crypto,BTCUSDT,2025-07-03,symmetric,0.0002,200,30,34938,-0.037893839162230804
crypto,BTCUSDT,2025-07-03,symmetric,0.0002,200,60,34938,-0.039458733877154546
crypto,BTCUSDT,2025-07-03,symmetric,0.0001,200,1,34938,-0.02751379839859128
crypto,BTCUSDT,2025-07-03,symmetric,0.0001,200,5,34938,-0.033982238054553325
crypto,BTCUSDT,2025-07-03,symmetric,0.0001,200,30,34938,-0.037893839162230804
crypto,BTCUSDT,2025-07-03,symmetric,0.0001,200,60,34938,-0.039458733877154546
crypto,BTCUSDT,2025-07-03,symmetric,0.0,200,1,34938,-0.02751379839859128
crypto,BTCUSDT,2025-07-03,symmetric,0.0,200,5,34938,-0.033982238054553325
crypto,BTCUSDT,2025-07-03,symmetric,0.0,200,30,34938,-0.037893839162230804
crypto,BTCUSDT,2025-07-03,symmetric,0.0,200,60,34938,-0.039458733877154546
crypto,BTCUSDT,2025-07-03,symmetric,-5e-05,200,1,34938,-0.02751379839859128
crypto,BTCUSDT,2025-07-03,symmetric,-5e-05,200,5,34938,-0.033982238054553325
crypto,BTCUSDT,2025-07-03,symmetric,-5e-05,200,30,34938,-0.037893839162230804
crypto,BTCUSDT,2025-07-03,symmetric,-5e-05,200,60,34938,-0.039458733877154546
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0002,10,1,29,-0.029975655172420797
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0002,10,5,29,-0.029975655172420797
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0002,10,30,29,-0.026940344827584985
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0002,10,60,29,-0.026836758620690043
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0001,10,1,29,-0.029975655172420797
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0001,10,5,29,-0.029975655172420797
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0001,10,30,29,-0.026940344827584985
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0001,10,60,29,-0.026836758620690043
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0,10,1,29,-0.029975655172420797
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0,10,5,29,-0.029975655172420797
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0,10,30,29,-0.026940344827584985
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0,10,60,29,-0.026836758620690043
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,-5e-05,10,1,29,-0.029975655172420797
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,-5e-05,10,5,29,-0.029975655172420797
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,-5e-05,10,30,29,-0.026940344827584985
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,-5e-05,10,60,29,-0.026836758620690043
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0002,50,1,18,-0.03014966666667601
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0002,50,5,18,-0.03014966666667601
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0002,50,30,18,-0.021645711111118168
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0002,50,60,18,-0.021935922222226942
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0001,50,1,18,-0.03014966666667601
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0001,50,5,18,-0.03014966666667601
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0001,50,30,18,-0.021645711111118168
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0001,50,60,18,-0.021935922222226942
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0,50,1,18,-0.03014966666667601
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0,50,5,18,-0.03014966666667601
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0,50,30,18,-0.021645711111118168
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0,50,60,18,-0.021935922222226942
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,-5e-05,50,1,18,-0.03014966666667601
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,-5e-05,50,5,18,-0.03014966666667601
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,-5e-05,50,30,18,-0.021645711111118168
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,-5e-05,50,60,18,-0.021935922222226942
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0002,200,1,35,-0.024148080000005026
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0002,200,5,35,-0.02554808000000336
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0002,200,30,35,-0.02005600857142888
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0002,200,60,35,-0.019776688571427677
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0001,200,1,35,-0.024148080000005026
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0001,200,5,35,-0.02554808000000336
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0001,200,30,35,-0.02005600857142888
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0001,200,60,35,-0.019776688571427677
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0,200,1,35,-0.024148080000005026
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0,200,5,35,-0.02554808000000336
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0,200,30,35,-0.02005600857142888
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,0.0,200,60,35,-0.019776688571427677
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,-5e-05,200,1,35,-0.024148080000005026
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,-5e-05,200,5,35,-0.02554808000000336
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,-5e-05,200,30,35,-0.02005600857142888
crypto,BTCUSDT,2025-07-03,as_gamma_0.001,-5e-05,200,60,35,-0.019776688571427677
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0002,10,1,34200,-0.0308145918450286
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0002,10,5,34200,-0.03528505213888842
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0002,10,30,34200,-0.037341808551170017
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0002,10,60,34200,-0.03873040883479565
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0001,10,1,34200,-0.0308145918450286
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0001,10,5,34200,-0.03528505213888842
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0001,10,30,34200,-0.037341808551170017
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0001,10,60,34200,-0.03873040883479565
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0,10,1,34200,-0.0308145918450286
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0,10,5,34200,-0.03528505213888842
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0,10,30,34200,-0.037341808551170017
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0,10,60,34200,-0.03873040883479565
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,-5e-05,10,1,34200,-0.0308145918450286
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,-5e-05,10,5,34200,-0.03528505213888842
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,-5e-05,10,30,34200,-0.037341808551170017
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,-5e-05,10,60,34200,-0.03873040883479565
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0002,50,1,33345,-0.030324280508321443
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0002,50,5,33345,-0.03469391899685061
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0002,50,30,33345,-0.03710203521367565
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0002,50,60,33345,-0.03875899445044265
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0001,50,1,33345,-0.030324280508321443
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0001,50,5,33345,-0.03469391899685061
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0001,50,30,33345,-0.03710203521367565
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0001,50,60,33345,-0.03875899445044265
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0,50,1,33345,-0.030324280508321443
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0,50,5,33345,-0.03469391899685061
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0,50,30,33345,-0.03710203521367565
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0,50,60,33345,-0.03875899445044265
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,-5e-05,50,1,33345,-0.030324280508321443
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,-5e-05,50,5,33345,-0.03469391899685061
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,-5e-05,50,30,33345,-0.03710203521367565
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,-5e-05,50,60,33345,-0.03875899445044265
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0002,200,1,31979,-0.028248422123893162
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0002,200,5,31979,-0.03267386954407539
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0002,200,30,31979,-0.03473839363019524
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0002,200,60,31979,-0.03623126581350302
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0001,200,1,31979,-0.028248422123893162
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0001,200,5,31979,-0.03267386954407539
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0001,200,30,31979,-0.03473839363019524
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0001,200,60,31979,-0.03623126581350302
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0,200,1,31979,-0.028248422123893162
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0,200,5,31979,-0.03267386954407539
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0,200,30,31979,-0.03473839363019524
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,0.0,200,60,31979,-0.03623126581350302
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,-5e-05,200,1,31979,-0.028248422123893162
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,-5e-05,200,5,31979,-0.03267386954407539
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,-5e-05,200,30,31979,-0.03473839363019524
crypto,BTCUSDT,2025-07-03,glft_gamma_0.0001,-5e-05,200,60,31979,-0.03623126581350302
crypto,BTCUSDT,2025-07-03,glft_imbalance_gamma_0.001_beta_2,0.0002,10,1,32564,-0.03158008900626394
crypto,BTCUSDT,2025-07-03,glft_imbalance_gamma_0.001_beta_2,0.0002,10,5,32564,-0.03591770153850835
